"","FIPS","State","County","BlackVetsPct","CivPop18ONum","CivPopVets18to64Num","CLFVets18to64Num","CollegeDegreeVetsPct","FemaleVetsPct","GulfWar1VetsPct","GulfWar2VetsPct","HighSchOnlyVetsPct","HispanicVetsPct","KoreanWarVetsPct","LessThanHSVetsPct","LFPVetsRate","MaleVetsPct","MedianNonVetsInc","MedianVetsInc","NonVetsDisabilty","NonVetsPoor","OtherRaceVetsPct","PctNonVetsDisabilty","PctNonVetsPoor","PctVetsDisabilty","PctVetsPoor","SomeCollegeVetsPct","UEVetsRate","Vets18ONum","Vets18OPct","VetsDisabilty","VetsPoor","VietnamEraVetsPct","WhiteNonHispVetsPct","WW2VetsPct"
"52",5101,"AR","Newton",0,5861,262,210,17.54916793,5.900151286,12.85930408,18.15431165,35.55219365,8.320726173,9.531013616,7.866868381,80.15267176,94.09984871,21194,31012,701,362,18.15431165,19.17920657,9.904240766,25.57251908,8.015267176,39.03177005,0,661,11.27793892,67,21,48.2602118,81.84568835,1.361573374
"53",5103,"AR","Ouachita",36.30987581,17666,808,524,18.2327318,10.82199882,18.0958013,27.49852158,42.81269446,0.53222945,6.978119456,6.036092097,64.85148515,89.17800118,23045,32188,2791,2328,0,23.10430464,19.27152318,35.19900498,8.208955224,32.91848164,7.824427481,1691,9.572059323,283,66,32.9982259,63.15789474,0
"54",5105,"AR","Perry",0,7734,435,237,20.68584071,5.199115044,14.04867257,17.25663717,41.26106195,0.774336283,2.876106195,6.305309735,54.48275862,94.80088496,24163,27284,993,786,1.216814159,18.79258138,14.87509463,35.63218391,17.47126437,31.74778761,0.421940928,904,11.68864753,155,76,40.26548673,98.78318584,8.185840708
"55",5107,"AR","Phillips",52.94117647,12395,333,162,10.77694236,6.883604506,10.01251564,5.882352941,24.31077694,0,2.503128911,28.19548872,48.64864865,93.11639549,21895,25139,1883,2754,3.37922403,21.35647045,31.23511398,42.64264264,35.73573574,36.71679198,4.938271605,799,6.44614764,142,119,44.55569462,43.6795995,2.377972466
"56",5109,"AR","Pike",4.860088365,8003,344,202,15.46391753,9.425625921,23.4167894,14.7275405,45.50810015,0.88365243,5.59646539,3.092783505,58.72093023,90.57437408,24511,25341,1159,1093,1.325478645,20.94325985,19.75063245,42.56559767,15.45189504,35.93519882,0,679,8.484318381,146,53,34.02061856,93.81443299,6.038291605
"57",5111,"AR","Poinsett",2.508551881,17603,458,314,10.37628278,2.964652224,22.46294185,27.82212087,44.69783352,1.368301026,3.990877993,10.83238312,68.55895197,97.03534778,22706,30949,2681,2529,4.218928164,20.77006508,19.59250077,36.64459161,5.518763797,34.09350057,7.643312102,877,4.982105323,166,25,31.4709236,93.04446978,3.192702395
"58",5113,"AR","Polk",0.496277916,14970,460,202,14.70223325,4.962779156,15.13647643,3.535980149,29.90074442,0.124069479,4.962779156,10.48387097,43.91304348,95.03722084,23985,31250,1980,2115,5.210918114,19.6565075,20.99672392,39.34782609,25.65217391,44.91315136,0,1612,10.76820307,181,118,61.72456576,94.16873449,2.791563275
"59",5115,"AR","Pope",2.593116455,48689,2314,1610,20.99551781,6.907119283,18.10466761,23.40876945,33.42769521,4.172560113,7.732201792,8.209483369,69.57649092,93.09288072,23100,34054,5978,6312,5.681282414,17.57770002,18.559793,24.75032566,10.46461138,37.36730361,2.049689441,4242,8.712440182,570,241,33.09759547,89.62753418,1.650165017
"60",5117,"AR","Prairie",10.95890411,6560,182,85,6.678082192,1.54109589,17.12328767,4.623287671,50.68493151,0,23.80136986,18.32191781,46.7032967,98.45890411,28560,25254,695,489,2.054794521,15.77394462,11.09850204,37.36263736,14.28571429,24.31506849,0,584,8.902439024,68,26,44.34931507,86.98630137,0
"61",5119,"AR","Pulaski",32.14656066,302366,14561,10306,31.69269109,9.882090871,27.22279833,22.54099935,28.60480511,2.269846757,5.768713754,3.97959581,70.7781059,90.11790913,32534,41327,29408,33532,3.806122057,13.18537449,15.03441164,24.91113125,11.21488813,35.72290799,2.872113332,26037,8.611087225,3574,1609,34.37415985,63.21388793,2.515650805
"62",5121,"AR","Randolph",2.873030584,13995,534,363,23.93566698,4.263206673,12.32622799,15.19925857,38.69441816,0.370713624,1.482854495,10.40681173,67.97752809,95.73679333,23325,34496,1992,1725,10.10194625,20.36185219,17.63262803,20.15065913,14.68926554,26.96310312,0.826446281,1079,7.709896392,107,78,41.61260426,87.02502317,0.834105653
"63",5123,"AR","St. Francis",36.043095,18549,476,249,14.98530852,6.562193928,19.19686582,10.08814887,38.00195886,2.938295788,3.134182174,9.010773751,52.31092437,93.43780607,21173,25132,2248,3197,3.819784525,19.49865556,27.73007199,27.88732394,27.32394366,38.00195886,0,1021,5.504339857,99,97,43.29089128,60.13712047,1.175318315
"64",5125,"AR","Saline",8.844745311,93493,4343,3303,25.10948905,9.188769282,24.70314061,20.64143824,32.46490736,1.198535124,5.704139385,5.277933745,76.0534193,90.81123072,34983,48023,7963,5362,2.352680058,11.91388133,8.022382477,25.88832487,4.822335025,37.14766985,3.451407811,9011,9.638154728,1122,209,37.21007657,88.00355122,0.987681722
